78;Falácia da Autoridade Cega;"obediência cega, apelo do """"jogador do time"""", defesa de Nuremberg, autoridade divina [forma de], apelo/argumento da autoridade cega)";;Afirmar que uma proposição é verdadeira apenas com base na autoridade que faz a afirmação. Muitas vezes, aqueles que seguem cegamente uma autoridade ignoram qualquer evidência contrária à afirmação da autoridade, não importa quão forte seja. A autoridade pode ser qualquer um ou qualquer coisa, incluindo pais, um treinador, um chefe, um líder militar, um documento ou um deus.;A pessoa 1 diz que Y é verdadeiro. A pessoa 1 é vista como a autoridade máxima. Portanto, Y é verdadeiro.;"Para citar o coronel Jessep de A Few Good Men: “Nós seguimos ordens, filho. Seguimos ordens ou as pessoas morrem. É simples assim. Estamos entendidos?"""" Nunca servi nas forças armadas, então não posso dizer até onde iria apenas “seguindo ordens”. Eu não gostaria que ninguém morresse porque questionei ordens, mas não gostaria que ninguém morresse porque segui ordens cegamente. Acho que é por isso que não estou no exército. ";;;A falácia da autoridade divina ocorre quando se diz especificamente que a autoridade mencionada é divina.;O raciocínio moral é difícil e as consequências de tomar decisões morais ruins podem ser traumáticas, mas quanto mais experiência você tiver com o raciocínio moral, melhor você se sairá nele. Não permita que uma autoridade roube essa oportunidade de crescimento. 
79;Falácia da Janela Quebrada;falácia do vidraceiro;;A ilusão de que a destruição e o dinheiro gasto na recuperação da destruição são um benefício líquido para a sociedade. Uma aplicação mais ampla dessa falácia é a tendência geral de ignorar os custos de oportunidade ou o que não é visto, seja no sentido financeiro ou outro. Essa falácia vai muito além de apenas procurar o lado positivo, pensar positivo ou tirar o melhor proveito de uma situação ruim. É a suposição incorreta de que o benefício líquido é positivo.;O desastre X ocorreu, mas isso é bom porque Y virá como resultado.;pode ser o caso quando algum tipo de destruição realmente pode beneficiar a sociedade - como um raio atingindo a casa de crack local e uma cozinha comunitária sendo reconstruída em seu lugar.;;;;Seja sensível ao buscar o melhor de uma situação ruim, lembrando-se de todos aqueles que podem ter sofrido. Em sua declaração de otimismo ou esperança, certifique-se de mostrar compaixão também. O Holocausto foi um evento horrível na história da humanidade, e os danos resultantes jamais serão esquecidos. Como acontece com a maioria das tragédias, eles podem ser usados para nos educar, ajudando-nos a prevenir eventos futuros semelhantes. 
80;bulverismo;;;Esta é uma combinação de raciocínio circular e a falácia genética. É a suposição e afirmação de que um argumento é falho ou falso por causa dos motivos suspeitos do argumentador, identidade social ou outra característica associada à identidade do argumentador.;A pessoa 1 apresenta o argumento X. A pessoa 2 assume que a pessoa 1 deve estar errada por causa de seus motivos suspeitos, identidade social ou outra característica associada à sua identidade. Portanto, o argumento X é falho ou falso.;Não há exceção, no entanto, em alguns casos, é justo lançar dúvidas sobre o argumento com base na identidade da pessoa que faz o argumento. Esta é uma heurística que pode ser útil, mas problemática na argumentação crítica.;;;;se quiser um copo de leite, compre apenas o copo de leite, não precisa da vaca inteira (espere, acabei de apoiar a prostituição?) 
81;reducionismo causal;causa complexa, falácia da causa única, simplificação causal, falácia de redução;;Assumir uma única causa ou razão quando na verdade havia várias causas ou razões.;X ocorreu depois de Y. Portanto, Y causou X (embora X também fosse resultado de A,B,C... etc.);Causas e motivos podem ser discutíveis, portanto, se você puder defender adequadamente o fato de acreditar que houve apenas um único motivo, não será falacioso.;;;;use mais “fatores contribuintes” e “o motivo” ou “a causa” muito menos. 
82;Apanhar cerejas;ignorar dados inconvenientes, evidência suprimida, falácia de evidência incompleta, argumento por observação seletiva, argumento por meia-verdade, empilhamento de cartas, falácia de exclusão, ignorando a evidência contrária, avaliação unilateral, enviesamento, unilateralidade ;;Quando apenas evidências selecionadas são apresentadas para persuadir o público a aceitar uma posição, e as evidências que iriam contra a posição são retidas. Quanto mais forte a evidência retida, mais falacioso o argumento.;A evidência A e a evidência B estão disponíveis. A evidência A apóia a afirmação da pessoa 1. A evidência B apóia a reconvenção da pessoa 2. Portanto, a pessoa 1 apresenta apenas a evidência A.;Se as partes da verdade que estão sendo suprimidas não afetam a verdade da conclusão, ou podem ser razoavelmente presumidas, elas podem ser deixadas de fora do argumento. Por exemplo, os candidatos políticos não estão cometendo essa falácia quando omitem o fato de que precisarão de cerca de 8 horas de sono por noite.;;;;Se você suspeitar que as pessoas estão apenas contando uma meia verdade, não tenha medo de perguntar: “Existe algo que você não está me contando?” 
83;Definição circular;;;Uma definição circular define um termo usando o termo na definição. Ironicamente, essa definição é parcialmente culpada pelo meu uso do termo “definição” na definição. Ok, estou usando definição demais. Droga! Acabei de fazer de novo.;O termo 1 é definido usando o termo 1 em sua definição.;Muitas definições são circulares, mas no processo de definição pode haver outras informações suficientes para nos ajudar a entender o termo. Ética: princípios morais que regem o comportamento de uma pessoa ou a condução de uma atividade. Princípios morais: os princípios de certo e errado que são aceitos por um indivíduo ou um grupo social. Princípios do Certo e do Errado: princípios morais ou fundamento de um comportamento ético.;;;;não se precipite em chamar de “falácia” com este. Conforme demonstrado na definição, algumas palavras do termo podem ser reutilizadas se forem comumente compreendidas. Nimbus cloud: Uma nuvem que produz precipitação. 
84;Raciocínio circular;pensamento paradoxal, argumento circular, causa e consequência circulares, raciocínio em círculo, círculo vicioso;circulus in demonstrando;Um tipo de raciocínio em que a proposição é sustentada pelas premissas, que é sustentada pela proposição, criando um círculo no raciocínio onde nenhuma informação útil está sendo compartilhada. Essa falácia costuma ser bem humorada.;X é verdadeiro por causa de Y. Y é verdadeiro por causa de X.;Algumas filosofias afirmam que nunca podemos escapar do raciocínio circular porque os argumentos sempre voltam a axiomas ou primeiros princípios, mas nesses casos, os círculos são muito grandes e conseguem compartilhar informações úteis para determinar a verdade da proposição.;;;;Faça o possível para evitar argumentos circulares, pois isso o ajudará a raciocinar melhor, porque um raciocínio melhor geralmente resulta de evitar argumentos circulares. 
85;Comutação de Condicionais;a falácia do conseqüente, convertendo um condicional;;Alternar o antecedente e o consequente em um argumento lógico.;Se P então Q. Portanto, se Q então P.;Se p=q, então é necessariamente verdade que q=p.;;;;Se você acha que pode ser herpes, consulte seu médico. 
86;Falácia de Pergunta Complexa;falácia de muitas perguntas, falácia de pressuposição, pergunta carregada, pergunta capciosa, pergunta falsa;plurium interrogationum;Uma pergunta que tem uma pressuposição embutida, o que implica algo, mas protege aquele que faz a pergunta de acusações de afirmações falsas. É uma forma de discurso enganoso e uma falácia quando o público não detecta a suposta informação implícita na pergunta e a aceita como um fato.;A pergunta X é feita e exige que a afirmação implícita Y seja aceita antes que a pergunta X possa ser respondida.;Não é uma falácia se a informação implícita na questão for conhecida como um fato aceito. Quanto tempo uma pessoa consegue sobreviver sem água? Aqui, presume-se que precisamos de água para sobreviver, o que poucos negariam.;;;;lembre-se de que as técnicas falaciosas não exigem que a pessoa que as usa seja desprovida de razão, é a audiência ou o interlocutor que corre o risco de cair no engano. 
87;Condições conflitantes;uma autocontradição, uma ideia auto-refutável;contradictio in adjecto;Quando o argumento é autocontraditório e não pode ser verdadeiro.;A reivindicação X é feita, o que é impossível, conforme demonstrado por toda ou parte da reivindicação X.;Quando a declaração autocontraditória não é apresentada como um argumento, mas sim como uma declaração irônica, talvez com a intenção de transmitir algum tipo de verdade ou significado mais profundo, mas não necessariamente para ser tomada literalmente, então essa falácia não é empenhado.;;esta frase é falsa.;;
;;;;;;;;;;
88;Confundir atualmente inexplicável com inexplicável;;;Assumir que o que não pode ser explicado atualmente é, portanto, inexplicável (impossível de explicar). Isso é um problema porque não podemos saber o futuro e quais condições podem surgir para oferecer uma explicação. Também é importante notar que não podemos assumir que o atualmente inexplicado é explicável.;A reivindicação X é atualmente inexplicada. Portanto, a reivindicação X é inexplicável.;como outras afirmações, expressar probabilidade é uma maneira de contornar essa falácia. Embora possamos explicar como os humanos chegaram aqui, talvez nunca consigamos explicar o porquê (supondo que haja um porquê).;;;;"tenha cuidado ao usar termos como """"impossível"""" e """"possível"""". O uso casual de ambos os termos costuma ser incorreto na argumentação. """
89;Confundir uma explicação com uma desculpa;;;Tratar uma explicação de um fato como se fosse uma justificativa do fato, uma razão válida para o fato ou evidência para o fato.;A pessoa 1 quer que a afirmação X seja justificada. A pessoa 2 explica a afirmação X em detalhes. Portanto, a afirmação X é justificada/verdadeira.;Se for claro para ambas as partes que nenhuma tentativa de justificação está sendo feita, mas apenas constatação de um fato, então esta falácia não está sendo cometida.;;;;Se você não tiver certeza se alguém está tentando dar uma desculpa ou simplesmente relatando um fato, pergunte a eles. Não assuma. 
